Mon Nov 29 09:44:32 2021    output.dat

         45699553 function calls (44755293 primitive calls) in 48.241 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       13    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:2522(_setup)
      104    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\traceback.py:285(line)
       50    0.000    0.000    8.283    0.166 D:\Programs\Conda\lib\tkinter\__init__.py:1419(mainloop)
       54    0.000    0.000    0.000    0.000 {method 'getint' of '_tkinter.tkapp' objects}
       36    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.display.set_caption}
       15    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_compile.py:413(<listcomp>)
       33    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:1327(_bind)
    87/79    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3576(__str__)
      306    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:447(<listcomp>)
        8    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\pathlib.py:63(parse_parts)
      491    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.005    0.005 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:5399(pyparsing_common)
       51    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1272(__init__)
     22/3    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3397(parseImpl)
       35    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_parse.py:267(getuntil)
      306    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:442(<listcomp>)
      200    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:4052(set_navigate_mode)
       51    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\backend_agg.py:286(buffer_rgba)
       25    0.000    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1250(setParseAction)
      144    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2548(is_version_line)
      102    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\inspect.py:514(_is_wrapper)
      482    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\shape_base.py:136(_atleast_3d_dispatcher)
      144    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
        1    0.000    0.000    0.255    0.255 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:3238(_initialize_master_working_set)
       10    0.000    0.000    0.010    0.001 D:\Programs\Conda\lib\tkinter\__init__.py:3990(__init__)
      170    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3439(<genexpr>)
       48    0.000    0.000    0.015    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2973(_reload_version)
      200    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\multiarray.py:990(unravel_index)
       26    0.000    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1047(extract_stack)
        7    0.000    0.000    0.011    0.002 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:589(_Button)
       54    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1244(__init__)
        8    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.point_in_path}
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:1423(quit)
       50    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(tile)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\logging\__init__.py:214(_acquireLock)
        1    0.000    0.000    0.002    0.002 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:4(<module>)
       77    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_parse.py:355(_escape)
      300    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:835(_sort_dispatcher)
     22/1    0.000    0.000    0.321    0.321 <frozen importlib._bootstrap_external>:784(exec_module)
      200    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\gridspec.py:672(num2)
       28    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\enum.py:852(__and__)
        4    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:1539(_substitute)
       48    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3540(__init__)
      201    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      255    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\backend_agg.py:298(option_image_nocomposite)
      339    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2159(streamline)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\__init__.py:1109(interactive)
      266    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3270(<genexpr>)
      301    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:1070(get_label)
       50    0.000    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\pyplot.py:499(ion)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:636(spec_from_file_location)
      523    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      396    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:352(post)
    38/28    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_compile.py:461(_get_literal_prefix)
      300    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\function_base.py:1641(_extract_dispatcher)
      204    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:918(set_clip_rectangle)
      333    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\gridspec.py:123(set_height_ratios)
      392    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:340(release)
        1    0.000    0.000    0.001    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:2176(__init__)
       48    0.000    0.000    0.015    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2765(_get_version)
      394    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:362(local)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\pyplot.py:843(gcf)
       45    0.000    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1414(get_metadata_lines)
      392    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:357(dev)
       26    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\linecache.py:52(checkcache)
      392    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:346(pre)
        1    0.000    0.000    0.005    0.005 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:162(__init__)
       51    0.000    0.000    0.006    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:4064(blank)
      170    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:905(_added_new)
      102    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:569(_get_loc)
      150    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:1233(<genexpr>)
      300    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2118(inverted)
       78    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\linecache.py:26(getline)
    54/10    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3762(streamline)
      208    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_parse.py:81(groups)
       28    0.000    0.000    0.007    0.000 D:\Programs\Conda\lib\sre_compile.py:598(_code)
       64    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\weakref.py:54(_cb)
       63    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1733(<lambda>)
      300    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:90(_take_dispatcher)
      333    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       26    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap>:558(module_from_spec)
       51    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:3747(set_mutation_scale)
      152    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:2407(get_constrained_layout)
      280    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method win32api.RegOpenKey}
      100    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend_handler.py:154(get_numpoints)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:500(_classify_pyc)
    23/10    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3547(parseImpl)
       35    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2742(__str__)
       28    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:34(__init__)
       22    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:585(_compile_bytecode)
      202    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\shape_base.py:20(_atleast_1d_dispatcher)
       70    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1272(_path_importer_cache)
       48    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1948(__or__)
      112    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:363(__new__)
       22    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:3149(_find_adapter)
        1    0.000    0.000    0.081    0.081 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:875(new_figure_manager_given_figure)
       66    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_unpack_uint32)
       61    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3292(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.002    0.002 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4875(_makeTags)
      102    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\inspect.py:73(isclass)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:1901(<listcomp>)
      200    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\multiarray.py:929(ravel_multi_index)
       28    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_parse.py:224(__init__)
       51    0.000    0.000    0.000    0.000 {built-in method time.time}
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1433(_get_spec)
       15    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_compile.py:411(_mk_bitmap)
      170    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2061(setWhitespaceChars)
      102    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\inspect.py:159(isfunction)
       51    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_internal.py:303(data)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:665(get_legend_handler_map)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetCurrentProcessExplicitAppUserModelID}
      204    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:1090(get_zorder)
       78    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\linecache.py:36(getlines)
       50    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      395    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
     16/8    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2331(frozen)
       50    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\logging\__init__.py:223(_releaseLock)
       24    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\sre_compile.py:492(_get_charset_prefix)
       39    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\ntpath.py:44(normcase)
    36/11    0.000    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3743(leaveWhitespace)
      200    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:845(get_clip_path)
       52    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\traitlets\config\configurable.py:551(initialized)
        8    0.000    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:166(contains_point)
       22    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       22    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2813(parseImpl)
       72    0.000    0.000    0.001    0.000 D:\Programs\Conda\lib\sre_parse.py:96(closegroup)
     11/6    0.000    0.000    0.059    0.010 {built-in method builtins.__import__}
       36    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\codecs.py:319(decode)
       51    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\inspect.py:286(isbuiltin)
      104    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\traceback.py:292(walk_stack)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:431(_get_cached)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:385(cached)
       78    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\linecache.py:147(lazycache)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:185(cb)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
      150    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2420(use_sticky_edges)
       51    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\inspect.py:1746(_signature_get_user_defined_method)
       76    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1351(preParse)
      122    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       45    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1190(setName)
        6    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:582(set_cursor)
